,Unnamed: 0.1,Unnamed: 0,title,keyword,category,score,author,publisher,reviewnum
10050,2755,3704,아토믹 코틀린,생성자 오버로딩 자바 퍼티 깃 허브 캐스트,"['국내도서 > 컴퓨터/IT > 프로그래밍 언어 > 프로그래밍일반', '국내도서 > 컴퓨터/IT > 대학교재', '국내도서 > 대학교재 > 컴퓨터']",40/0/20/0/40,"브루스 에켈 , 스베트라나 이사코바 저자(글) · 오현석 번역",길벗,5.0
10051,2756,3705,파이썬과 Qt6로 GUI 애플리케이션 만들기,위젯 윈도우 스레드 리눅스 툴바 빌드,"['국내도서 > 컴퓨터/IT > 프로그래밍 언어 > Python(파이썬)', '국내도서 > 컴퓨터/IT > 개발방법론 > 개발방법론일반', '국내도서 > 컴퓨터/IT > 대학교재', '국내도서 > 대학교재 > 컴퓨터']",25/50/0/0/25,마틴 피츠패트릭 저자(글) · 김동호 번역,에이콘출판,4.0
10052,2757,3706,집에서 10억 버는 카페24 쇼핑몰 제작하기,포토샵 모바일 엑셀 상품 관리 배너 설정,"['국내도서 > 컴퓨터/IT > 웹사이트 > 쇼핑몰/전자상거래', '국내도서 > 컴퓨터/IT > 대학교재', '국내도서 > 대학교재 > 컴퓨터']",10/40/10/10/30,박길현 저자(글),아티오,11.0
10053,2758,3707,스프링 부트 3 백엔드 개발자 되기: 자바 편,서드 프레임워크 컨트롤러 스토크 학습 마무리 스턴스,"['국내도서 > 컴퓨터/IT > 프로그래밍 언어 > Java', '국내도서 > 컴퓨터/IT > 대학교재', '국내도서 > 대학교재 > 컴퓨터']",18/47/6/0/29,신선영 저자(글),골든래빗(주),23.0
10054,2759,3708,Do it! 스케치업 with 엔스케이프,매핑 투시도 스케이프 엘가 실무 프로젝트 최신 기능,"['국내도서 > 컴퓨터/IT > 그래픽 > 3D 그래픽 > 기타3D그래픽툴', '국내도서 > 컴퓨터/IT > 대학교재', '국내도서 > 대학교재 > 컴퓨터']",0/100/0/0/0,최주영 저자(글),이지스퍼블리싱,4.0
10055,2760,3709,인공지능 최적화,매개변수 성능 향상 국소 풀림 심층 학습 딥 러닝,"['국내도서 > 컴퓨터/IT > 컴퓨터공학 > 인공지능 > 인공지능일반', '국내도서 > 컴퓨터/IT > 대학교재', '국내도서 > 대학교재 > 컴퓨터']",0/0/0/0/0,이인호 저자(글),북스힐,0.0
10056,2761,3710,엘라스틱서치 바이블,프레임워크 쿼리 샤드 스냅샷 라우팅 매핑,"['국내도서 > 컴퓨터/IT > 전산통계/해석 > 자료분석/빅데이터', '국내도서 > 컴퓨터/IT > 대학교재', '국내도서 > 대학교재 > 컴퓨터']",0/100/0/0/0,여동현 저자(글),위키북스,2.0
10057,2762,3711,파이썬 크래시 코스,딕셔너리 클래스 리스트 튜플 요약 정리 스턴스,"['국내도서 > 컴퓨터/IT > 프로그래밍 언어 > Python(파이썬)', '국내도서 > 컴퓨터/IT > 대학교재', '국내도서 > 대학교재 > 컴퓨터']",0/25/25/0/50,에릭 마테스 저자(글) · 한선용 번역,한빛미디어,4.0
10058,2763,3712,데이터아키텍처 자격검정 실전문제,데이터베이스 설계 과목 시험 수수료 수험자 실기 문제,"['국내도서 > 컴퓨터/IT > 데이터베이스 > Oracle', '국내도서 > 컴퓨터/IT > 대학교재', '국내도서 > 대학교재 > 컴퓨터']",41/21/7/0/31,한국데이터베이스진흥원 저자(글),한국데이터산업진흥원,34.0
10059,2764,3713,논문 통계분석,로지스틱 요인 분석 매개변수 군집 분석 상관분석 코딩,"['국내도서 > 컴퓨터/IT > 전산통계/해석 > 전산통계/수치해석', '국내도서 > 컴퓨터/IT > 대학교재', '국내도서 > 대학교재 > 컴퓨터']",33/46/4/0/17,노경섭 저자(글),한빛아카데미,24.0
10060,2765,3714,컴퓨터 개론,파이썬 프로그래밍 컴퓨팅 사고 연습 문제 데이터 표현 요약 데이터베이스 시스템,"['국내도서 > 컴퓨터/IT > 컴퓨터공학 > 컴퓨터공학/과학개론', '국내도서 > 컴퓨터/IT > 대학교재', '국내도서 > 대학교재 > 컴퓨터']",27/36/9/0/27,조성호 저자(글),한빛아카데미,11.0
10061,2766,3715,컴퓨터 구조와 원리 3.0,프로세서 연습 문제 입출력 장치 보조 기억 장치 논리식 조합 논리 회로,"['국내도서 > 컴퓨터/IT > 컴퓨터공학 > 컴퓨터구조', '국내도서 > 컴퓨터/IT > 대학교재', '국내도서 > 대학교재 > 컴퓨터']",20/40/40/0/0,신종홍 저자(글),한빛아카데미,5.0
10062,2767,3716,모두의 데이터 분석 with 파이썬,산점도 시각화 프로그래밍 경험 라이브러리 인구 구조 대중교통,"['국내도서 > 컴퓨터/IT > 프로그래밍 언어 > Python(파이썬)', '국내도서 > 경제/경영 > 경영이론 > 경영수학/경영통계', '국내도서 > 컴퓨터/IT > 대학교재', '국내도서 > 대학교재 > 컴퓨터']",29/42/3/0/26,"송석리 , 이현아 저자(글)",길벗,40.0
10063,2768,3717,밑바닥부터 시작하는 딥러닝 3,프레임워크 파이썬 딥러닝 오버로드 머신러닝 매개변수,"['국내도서 > 컴퓨터/IT > 컴퓨터공학 > 인공지능 > 딥러닝/머신러닝', '국내도서 > 컴퓨터/IT > 컴퓨터공학 > 자료구조/알고리즘', '국내도서 > 컴퓨터/IT > 프로그래밍 언어 > Python(파이썬)', '국내도서 > 컴퓨터/IT > 대학교재', '국내도서 > 대학교재 > 컴퓨터']",38/6/13/6/38,사이토 고키 저자(글) · 개앞맵시 번역,한빛미디어,39.0
10064,2769,3718,컨테이너 인프라 환경 구축을 위한 쿠버네티스/도커,젠킨스 플러그인 대시보드 모니터링 라파 오브젝트,"['국내도서 > 컴퓨터/IT > 개발방법론 > 개발방법론일반', '국내도서 > 컴퓨터/IT > 컴퓨터공학 > 소프트웨어공학', '국내도서 > 컴퓨터/IT > 네트워크 > 네트워크일반 > 네트워크일반', '국내도서 > 컴퓨터/IT > 대학교재', '국내도서 > 대학교재 > 컴퓨터']",49/24/5/2/20,"조훈 , 심근우 , 문성주 저자(글)",길벗,65.0
10065,2770,3719,모두의 리눅스,정규 표현식 스트림 아카이브 우분투 도큐 입출력,"['국내도서 > 컴퓨터/IT > OS > 리눅스', '국내도서 > 컴퓨터/IT > 대학교재', '국내도서 > 대학교재 > 컴퓨터']",0/50/50/0/0,"미야케 히데아키 , 오스미 유스케 저자(글) · 이동규 번역",길벗,7.0
10066,2771,3720,운영체제,메모리 관리 파일 시스템 프로세스 관리 보안 진보 저장,"['국내도서 > 컴퓨터/IT > 컴퓨터공학 > 운영체제론', '국내도서 > 컴퓨터/IT > 대학교재', '국내도서 > 대학교재 > 컴퓨터']",39/30/0/4/26,"Abraham Silberschatz , Peter Baer Galvin , Greg Gagne 저자(글) · 박민규 번역",퍼스트북,30.0
10067,2772,3724,파이브 라인스 오브 코드,메 서드 컴파일러 클래스 오버플로 런타임 복잡도,"['국내도서 > 컴퓨터/IT > 프로그래밍 언어 > Java', '국내도서 > 컴퓨터/IT > 대학교재', '국내도서 > 대학교재 > 컴퓨터']",50/25/0/0/25,크리스찬 클라우젠 저자(글) · 김성원 번역,위키북스,6.0
10068,2773,3725,파이썬 텍스트 마이닝 완벽 가이드,하강법 표현식 뉴스그룹 트랜스포머 토크 리뷰,"['국내도서 > 컴퓨터/IT > 프로그래밍 언어 > Python(파이썬)', '국내도서 > 컴퓨터/IT > 대학교재', '국내도서 > 대학교재 > 컴퓨터']",0/100/0/0/0,"박상언 , 강주영 저자(글)",위키북스,3.0
10069,2774,3726,FastAPI를 사용한 파이썬 웹 개발,프레임워크 라우트 도커 쿼리 매개변수 오류 처리,"['국내도서 > 컴퓨터/IT > 프로그래밍 언어 > Python(파이썬)', '국내도서 > 컴퓨터/IT > 대학교재', '국내도서 > 대학교재 > 컴퓨터']",13/38/19/6/25,압둘라지즈 압둘라지즈 아데시나 저자(글) · 김완섭 번역,한빛미디어,17.0
10070,2775,3727,한 권으로 끝내는 영상 기획/촬영/편집/제작 with 프리미어 프로,자막 색 보정 시퀀스 선택 도구 키 프레임 실습,"['국내도서 > 컴퓨터/IT > 멀티미디어 > 프리미어', '국내도서 > 컴퓨터/IT > 대학교재', '국내도서 > 대학교재 > 컴퓨터']",0/40/0/20/40,신재호 저자(글),앤써북,6.0
10071,2776,3728,직장인을 위한 실무 엑셀 파워포인트 워드+한글,피벗 테이블 상용구 차트 삽입 섬네일 문서 작성 함수,"['국내도서 > 컴퓨터/IT > OA/사무자동화 > 오피스종합', '국내도서 > 컴퓨터/IT > 대학교재', '국내도서 > 대학교재 > 컴퓨터']",13/50/13/13/13,"박미정 , 박은진 저자(글)",길벗,8.0
10072,2777,3729,데이터 분석을 위한 전처리와 시각화 with 파이썬,그래프 연산자 튜플 시각화 라이브러리 딕셔너리,"['국내도서 > 컴퓨터/IT > 프로그래밍 언어 > Python(파이썬)', '국내도서 > 컴퓨터/IT > 대학교재', '국내도서 > 대학교재 > 컴퓨터']",0/0/0/0/0,"오경선 , 양숙희 , 장은실 저자(글)",길벗캠퍼스,0.0
10073,2778,3730,데이터베이스 설계 및 구축,식별자 도메인 사용자 인터페이스 도서관 예제 기본 사용법,"['국내도서 > 컴퓨터/IT > 데이터베이스 > 데이터베이스일반', '국내도서 > 컴퓨터/IT > 대학교재', '국내도서 > 대학교재 > 컴퓨터']",0/100/0/0/0,오세종 저자(글),생능출판,1.0
10074,2779,3731,CUDA 기반 GPU 병렬 처리 프로그래밍,스레드 스트림 커널 부동소수점 인덱싱 런타임,"['국내도서 > 컴퓨터/IT > 컴퓨터공학 > 인공지능 > 딥러닝/머신러닝', '국내도서 > 컴퓨터/IT > 대학교재', '국내도서 > 대학교재 > 컴퓨터']",50/50/0/0/0,김덕수 저자(글),비제이퍼블릭,2.0
10075,2780,3732,쉽게 시작하는 타입스크립트,클래스 유틸리티 제네릭 연산자 튜플 유니언,"['국내도서 > 컴퓨터/IT > 웹프로그래밍 > JavaScript', '국내도서 > 컴퓨터/IT > 웹프로그래밍 > 웹프로그래밍일반', '국내도서 > 컴퓨터/IT > 대학교재', '국내도서 > 대학교재 > 컴퓨터']",0/67/0/33/0,장기효 저자(글),길벗,3.0
10076,2781,3733,마이크로서비스 아키텍처 구축,프론트엔드 빌드 스트림 워크플로 위젯 트랜잭션,"['국내도서 > 컴퓨터/IT > 컴퓨터공학 > 정보시스템', '국내도서 > 컴퓨터/IT > 대학교재', '국내도서 > 대학교재 > 컴퓨터']",8/50/0/17/25,샘 뉴먼 저자(글) · 정성권 번역,한빛미디어,13.0
10077,2782,3734,오라클 SQL과 PL/SQL,딕셔너리 정규식 표현식 프로시저 컬럼 커서,"['국내도서 > 컴퓨터/IT > 데이터베이스 > SQL', '국내도서 > 컴퓨터/IT > 대학교재', '국내도서 > 대학교재 > 컴퓨터']",0/0/0/0/0,"서진수 , 김균도 저자(글)",생능출판,0.0
10078,2783,3735,올인원 스프링 프레임워크,톰캣 연습 문제 로그인 관리자 객체 요약,"['국내도서 > 컴퓨터/IT > 프로그래밍 언어 > 프로그래밍일반', '국내도서 > 컴퓨터/IT > 대학교재', '국내도서 > 대학교재 > 컴퓨터']",0/0/0/0/100,김명호 저자(글),한빛아카데미,1.0
10079,2784,3736,와이어샤크 트러블슈팅,필터 트래픽 패킷 캡처 표현식 필터링,"['국내도서 > 컴퓨터/IT > 네트워크 > 네트워크일반 > 네트워크일반', '국내도서 > 컴퓨터/IT > 대학교재', '국내도서 > 대학교재 > 컴퓨터']",0/100/0/0/0,로라 채플 저자(글) · 강지양 번역,에이콘출판,1.0
10080,2785,3737,SQL 전문가 가이드,고급 활용 데이터베이스 튜닝 데이터모델링 트랜잭션 옵티마,"['국내도서 > 컴퓨터/IT > 데이터베이스 > SQL', '국내도서 > 컴퓨터/IT > 대학교재', '국내도서 > 대학교재 > 컴퓨터']",39/33/11/0/17,한국데이터산업진흥원 저자(글),한국데이터산업진흥원,23.0
10081,2786,3738,Introduction to Algorithms,퀵 정렬 플로우 리디 스트링 매칭 선형 계획법,"['국내도서 > 컴퓨터/IT > 컴퓨터공학 > 자료구조/알고리즘', '국내도서 > 컴퓨터/IT > 대학교재', '국내도서 > 대학교재 > 컴퓨터']",42/23/6/3/26,"토머스 코멘 , 찰스 레이서손 , 로날드 리베스트 , 클리포드 스타인 저자(글) · 문병로 , 심규석 , 이충세 번역",한빛아카데미,37.0
10082,2787,3739,데이터 과학 기반의 파이썬 빅데이터 분석,회귀 분석 크롤링 시각화 산점도 텍스트 마이닝 통계분석,"['국내도서 > 컴퓨터/IT > 전산통계/해석 > 자료분석/빅데이터', '국내도서 > 컴퓨터/IT > 프로그래밍 언어 > Python(파이썬)', '국내도서 > 컴퓨터/IT > 대학교재', '국내도서 > 대학교재 > 컴퓨터']",43/0/14/0/43,이지영 저자(글),한빛아카데미,10.0
10083,2788,3740,도메인 주도 설계로 시작하는 마이크로서비스 개발,서드 아키텍처 내부 컨텍스트 레지스트리 스토,"['국내도서 > 컴퓨터/IT > 프로그래밍 언어 > 프로그래밍일반', '국내도서 > 컴퓨터/IT > 대학교재', '국내도서 > 대학교재 > 컴퓨터']",42/33/8/0/17,"한정헌 , 유해식 , 최은정 , 이주영 저자(글)",위키북스,14.0
10084,2789,3741,미술관에 GAN 딥러닝 실전 프로젝트,파이썬 생성자 환경 설정 디코더 생성기 순환 신경망,"['국내도서 > 컴퓨터/IT > 컴퓨터공학 > 인공지능 > 딥러닝/머신러닝', '국내도서 > 컴퓨터/IT > 대학교재', '국내도서 > 대학교재 > 컴퓨터']",41/14/9/5/32,데이비드 포스터 저자(글) · 박해선 번역,한빛미디어,25.0
10085,2790,3742,이것이 우분투 리눅스다,도커 명령어 운영 텔넷 사용자 관리 네트워크 환경,"['국내도서 > 컴퓨터/IT > OS > 리눅스', '국내도서 > 컴퓨터/IT > 대학교재', '국내도서 > 대학교재 > 컴퓨터']",46/0/8/8/38,우재남 저자(글),한빛미디어,15.0
10086,2791,3743,레트로의 유니티 게임 프로그래밍 에센스,메 서드 빌드 닷지 오브젝트 생성기 유니,"['국내도서 > 컴퓨터/IT > 게임 > 게임개발 > 유니티', '국내도서 > 컴퓨터/IT > 대학교재', '국내도서 > 대학교재 > 컴퓨터']",18/45/0/27/9,이제민 저자(글),한빛미디어,26.0
10087,2792,3744,패턴 인식과 머신 러닝,베이지안 커널 로지스틱 회귀 확률 분포 복잡도 가우,"['국내도서 > 컴퓨터/IT > 컴퓨터공학 > 인공지능 > 딥러닝/머신러닝', '국내도서 > 컴퓨터/IT > 컴퓨터공학 > 자료구조/알고리즘', '국내도서 > 컴퓨터/IT > 대학교재', '국내도서 > 대학교재 > 컴퓨터']",53/11/14/6/17,크리스토퍼 비숍 저자(글) · 김형진 번역,제이펍,37.0
10088,2793,3745,케라스 창시자에게 배우는 딥러닝,프레임워크 합성곱 워크플로 신경망 데이터 준비 텐서플로,"['국내도서 > 컴퓨터/IT > 컴퓨터공학 > 인공지능 > 딥러닝/머신러닝', '국내도서 > 컴퓨터/IT > 프로그래밍 언어 > Python(파이썬)', '국내도서 > 컴퓨터/IT > 대학교재', '국내도서 > 대학교재 > 컴퓨터']",6/29/0/24/41,프랑소와 숄레 저자(글) · 박해선 번역,길벗,21.0
10089,2794,3747,자동차 소프트웨어 아키텍처,인공지능 토사 머신 러닝 미래 트렌드 기계 학습 중식,"['국내도서 > 컴퓨터/IT > 컴퓨터공학 > 소프트웨어공학', '국내도서 > 컴퓨터/IT > OS > 임베디드', '국내도서 > 컴퓨터/IT > 대학교재', '국내도서 > 대학교재 > 컴퓨터']",0/0/0/100/0,미로슬로브 스타론 저자(글) · 배창혁 번역,에이콘출판,1.0
10090,2795,3748,맛있는 디자인 애프터 이펙트 CC 2023,표현식 포토샵 실습 프로젝트 시작 셰이프 솔리드,"['국내도서 > 컴퓨터/IT > 그래픽 > 애프터이펙트/아크', '국내도서 > 컴퓨터/IT > 대학교재', '국내도서 > 대학교재 > 컴퓨터']",10/40/0/30/20,이수정 저자(글),한빛미디어,11.0
10091,2796,3749,그림과 작동 원리로 쉽게 이해하는 웹의 기초,프레임워크 서드 브라우저 트리스 스트림 사이드,"['국내도서 > 컴퓨터/IT > 웹프로그래밍 > 웹프로그래밍일반', '국내도서 > 컴퓨터/IT > 대학교재', '국내도서 > 대학교재 > 컴퓨터']",40/40/0/20/0,"코바야시 쿄헤이 , 사카모토 아키라 저자(글) · 김모세 번역",위키북스,6.0
10092,2797,3750,AWS 공인 솔루션스 아키텍트 스터디 가이드: 어소시에이트,스토리지 인 스턴스 리소스 컴퓨팅 라우트 라우팅,"['국내도서 > 컴퓨터/IT > 프로그래밍 언어 > 프로그래밍일반', '국내도서 > 컴퓨터/IT > 대학교재', '국내도서 > 대학교재 > 컴퓨터']",0/0/0/0/0,"벤 파이퍼 , 데이비드 클린턴 저자(글) · 동준상 번역",에이콘출판,0.0
10093,2798,3751,컴퓨팅의 정수,스토리지 정렬 알고리즘 인코딩 복잡도 재귀 클라우드,"['국내도서 > 컴퓨터/IT > 프로그래밍 언어 > 프로그래밍일반', '국내도서 > 컴퓨터/IT > 컴퓨터공학 > 자료구조/알고리즘', '국내도서 > 컴퓨터/IT > 대학교재', '국내도서 > 대학교재 > 컴퓨터']",14/0/0/43/43,우쥔 저자(글) · 신준기 번역,제이펍,7.0
10094,2799,3752,기술 면접 대비 CS 전공 핵심요약집,복잡도 스케줄링 정렬 알고리즘 가상 메모리 트랜잭션 네트워크 계층,"['국내도서 > 컴퓨터/IT > 컴퓨터공학 > 컴퓨터구조', '국내도서 > 취업/수험서 > 취업 > 면접/논술 > 면접일반', '국내도서 > 컴퓨터/IT > 컴퓨터공학 > 운영체제론', '국내도서 > 컴퓨터/IT > 네트워크 > 네트워크일반 > 네트워크일반', '국내도서 > 컴퓨터/IT > 대학교재', '국내도서 > 대학교재 > 컴퓨터']",0/0/0/0/0,이수진 저자(글),길벗,0.0
